"situation_name","description","version","actions","is_anomaly","anomaly_type","aigenerated","metadata"
"CICSplex_DSASOS_Critical","Critical threshold exceeded for DSA short-on-storage",1,"{""Use the storage displays of OMEGAMON/CICS to locate tasks that are using a large amount of DSA.Verify that their storage requests are for a reasonable amount of memory.To determine if a given task is hung in a storage control request, go to the Transaction Analysis report and look at the Wait Type field.Consider using the CICS CEMT transaction or the KILL option of OMEGAMON/CICS to purge the offending task.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsstor""],""metric_key"":[""sos"",""area""],""teps_full_name"":[""CICSplex_Storage_Analysis.SOS"",""CICSplex_Storage_Analysis.Area""],""formula"":""*IF *VALUE CICSplex_Storage_Analysis.SOS *EQ Yes *AND *VALUE CICSplex_Storage_Analysis.Area *EQ DSA""}"
"CICSplex_DSASOS_Warning","Warning threshold exceeded for DSA short-on-storage",1,"{""Use the storage displays of OMEGAMON/CICS to locate tasks that are using a large amount of DSA.Verify that their storage requests are for a reasonable amount of memory.To determine if a given task is hung in a storage control request, go to the Transaction Analysis report and look at the Wait Type field.Consider using the CICS CEMT transaction or the KILL option of OMEGAMON/CICS to purge the offending task.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsstor""],""metric_key"":[""sos"",""area""],""teps_full_name"":[""CICSplex_Storage_Analysis.SOS"",""CICSplex_Storage_Analysis.Area""],""formula"":""*IF *VALUE CICSplex_Storage_Analysis.SOS *EQ Yes *AND *VALUE CICSplex_Storage_Analysis.Area *EQ DSA""}"
"CICSplex_EDSAAvail_Critical","Critical threshold exceeded for low EDSA availability",1,"{""Ensure that the predicates in this situation are set to trip only when available storage before SOS is critically small.EDSA extents are allocated in units of 1MB.Change the EDSALIM parameter for the CICS address space to increase the storage available to CICS.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsstor""],""metric_key"":[""storage_available"",""area""],""teps_full_name"":[""CICSplex_Storage_Analysis.Storage_Available"",""CICSplex_Storage_Analysis.Area""],""formula"":""*IF *VALUE CICSplex_Storage_Analysis.Storage_Available *LT 1024 *AND *VALUE CICSplex_Storage_Analysis.Area *EQ EDSA""}"
"CICSplex_EDSAAvail_Warning","Warning threshold exceeded for low EDSA availability",1,"{""Ensure that the predicates in this situation are set to trip only when available storage before SOS is critically small.EDSA extents are allocated in units of 1MB.Change the EDSALIM parameter for the CICS address space to increase the storage available to CICS.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsstor""],""metric_key"":[""storage_available"",""area""],""teps_full_name"":[""CICSplex_Storage_Analysis.Storage_Available"",""CICSplex_Storage_Analysis.Area""],""formula"":""*IF *VALUE CICSplex_Storage_Analysis.Storage_Available *LT 3072 *AND *VALUE CICSplex_Storage_Analysis.Storage_Available *GE 1024 *AND *VALUE CICSplex_Storage_Analysis.Area *EQ EDSA""}"
"CICSplex_EDSAHigh_Critical","Critical threshold exceeded for high EDSA usage",1,"{""Increase EDSALIM in the CICS System Initialization Table.The Storage Analysis report will provide an overview of storage availability within each constituent EDSA.For task and CICS component storage usage, consult the storage displays offered by OMEGAMON/CICS.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsstor""],""metric_key"":[""percent_used"",""area""],""teps_full_name"":[""CICSplex_Storage_Analysis.Percent_Used"",""CICSplex_Storage_Analysis.Area""],""formula"":""*IF *VALUE CICSplex_Storage_Analysis.Percent_Used *GT 90 *AND *VALUE CICSplex_Storage_Analysis.Area *EQ EDSA""}"
"CICSplex_EDSAHigh_Warning","Warning threshold exceeded for high EDSA usage",1,"{""Increase EDSALIM in the CICS System Initialization Table.The Storage Analysis report will provide an overview of storage availability within each constituent EDSA.For task and CICS component storage usage, consult the storage displays offered by OMEGAMON/CICS.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsstor""],""metric_key"":[""percent_used"",""area""],""teps_full_name"":[""CICSplex_Storage_Analysis.Percent_Used"",""CICSplex_Storage_Analysis.Area""],""formula"":""*IF *VALUE CICSplex_Storage_Analysis.Percent_Used *GT 70 *AND *VALUE CICSplex_Storage_Analysis.Percent_Used *LE 90 *AND *VALUE CICSplex_Storage_Analysis.Area *EQ EDSA""}"
"CICSplex_EDSALow_Critical","Critical threshold exceeded for low EDSA usage",1,"{""If this situation trips consistently, it may indicate an excessive EDSA size.Decrease EDSALIM in the SIT.For current task storage, use the storage display functions found in OMEGAMON/CICS.If there are very few tasks, as shown in the Transaction Analysis report, there could be little EDSA in use.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsstor""],""metric_key"":[""percent_used"",""area""],""teps_full_name"":[""CICSplex_Storage_Analysis.Percent_Used"",""CICSplex_Storage_Analysis.Area""],""formula"":""*IF *VALUE CICSplex_Storage_Analysis.Percent_Used *LT 15 *AND *VALUE CICSplex_Storage_Analysis.Area *EQ EDSA""}"
"CICSplex_EDSALow_Warning","Warning threshold exceeded for low EDSA usage",1,"{""If this situation trips consistently, it may indicate an excessive EDSA size.Decrease EDSALIM in the SIT.For current task storage, use the storage display functions found in OMEGAMON/CICS.If there are very few tasks, as shown in the Transaction Analysis report, there could be little EDSA in use.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsstor""],""metric_key"":[""percent_used"",""area""],""teps_full_name"":[""CICSplex_Storage_Analysis.Percent_Used"",""CICSplex_Storage_Analysis.Area""],""formula"":""*IF *VALUE CICSplex_Storage_Analysis.Percent_Used *LT 35 *AND *VALUE CICSplex_Storage_Analysis.Percent_Used *GE 15 *AND *VALUE CICSplex_Storage_Analysis.Area *EQ EDSA""}"
"CICSplex_EDSASOS_Critical","Critical threshold exceeded for EDSA short-on-storage",1,"{""Use the storage displays of OMEGAMON/CICS to locate tasks that are using a large amount of DSA.Verify that their storage requests are for a reasonable amount of memory.To determine if a given task is hung in a storage control request, go to the Transaction Analysis report and look at the Wait Type field.Consider using the CICS CEMT transaction or the KILL option of OMEGAMON/CICS to purge the offending task.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsstor""],""metric_key"":[""sos"",""area""],""teps_full_name"":[""CICSplex_Storage_Analysis.SOS"",""CICSplex_Storage_Analysis.Area""],""formula"":""*IF *VALUE CICSplex_Storage_Analysis.SOS *EQ Yes *AND *VALUE CICSplex_Storage_Analysis.Area *EQ EDSA""}"
"CICSplex_EDSASOS_Warning","Warning threshold exceeded for EDSA short-on-storage",1,"{""Use the storage displays of OMEGAMON/CICS to locate tasks that are using a large amount of DSA.Verify that their storage requests are for a reasonable amount of memory.To determine if a given task is hung in a storage control request, go to the Transaction Analysis report and look at the Wait Type field.Consider using the CICS CEMT transaction or the KILL option of OMEGAMON/CICS to purge the offending task.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsstor""],""metric_key"":[""sos"",""area""],""teps_full_name"":[""CICSplex_Storage_Analysis.SOS"",""CICSplex_Storage_Analysis.Area""],""formula"":""*IF *VALUE CICSplex_Storage_Analysis.SOS *EQ Yes *AND *VALUE CICSplex_Storage_Analysis.Area *EQ EDSA""}"
"CICSplex_ENQWaitCount_Critical","Critical threshold exceeded for enqueue task waits",1,"{""Select the Enqueue Analysis report to find all tasks waiting on enqueues and the owners of the serially reusable resources.If an enqueue is not being released, examine the owning task's resource type to determine whether it is looping, waiting on a resource, or deadlocked with another task.You may use the KILL command of OMEGAMON/CICS to free the enqueue and allow the waiting tasks to continue.To limit the number of tasks suspended due to enqueue conflicts, consider transaction classes.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsnqa""],""metric_key"":[""wait_count""],""teps_full_name"":[""CICSplex_Enqueue_Analysis.Wait_Count""],""formula"":""*IF *VALUE CICSplex_Enqueue_Analysis.Wait_Count *GT 5""}"
"CICSplex_ENQWaitCount_Warning","Warning threshold exceeded for enqueue task waits",1,"{""Select the Enqueue Analysis report to find all tasks waiting on enqueues and the owners of the serially reusable resources.If an enqueue is not being released, examine the owning task's resource type to determine whether it is looping, waiting on a resource, or deadlocked with another task.You may use the KILL command of OMEGAMON/CICS to free the enqueue and allow the waiting tasks to continue.To limit the number of tasks suspended due to enqueue conflicts, consider transaction classes.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsnqa""],""metric_key"":[""wait_count""],""teps_full_name"":[""CICSplex_Enqueue_Analysis.Wait_Count""],""formula"":""*IF *VALUE CICSplex_Enqueue_Analysis.Wait_Count *GT 1 *AND *VALUE CICSplex_Enqueue_Analysis.Wait_Count *LE 5""}"
"CICSplex_Event_Proc_Warning","Event Processing is Stopped.",1,"{""Event Processing is disabled. You can use the take action feature of OMEGAMON XE for CICS on z/OS to enable Event Processing. You should also check the CICS log for messages related to Event Processing.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[""event_processing_status""],""teps_full_name"":[""CICSplex_Event_Processing_Status.Event_Processing_Status""],""formula"":""*IF *VALUE CICSplex_Event_Processing_Status.Event_Processing_Status *EQ STOPPED""}"
"CICSplex_ExitConn_Warning","Exit Program not connected",1,"{""The Exit Program associated with this alert is showing a Connection Status other than CONNECTED. Check the Connection Status of your Exit Program to determine what is wrong. In need, refer to the CICSSystems Programmers Reference Manual for guidance.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsexd""],""metric_key"":[""connection_status""],""teps_full_name"":[""CICSplex_Exit_Program_Analysis.Connection_Status""],""formula"":""*IF *VALUE CICSplex_Exit_Program_Analysis.Connection_Status *NE Connected""}"
"CICSplex_ExitStart_Warning","Exit Program is stopped",1,"{""The Exit Program associated with this alert is showing a Start Status other than STARTED. A STOPPED Status means that the Exit Program is not available for execution; that is, the START option on an EXEC CICS ENABLE command has not been issued, or has been revoked by the STOP option on an EXEC CICS DISABLE command. Issue an EXEC CICS ENABLE command to start your Exit Program.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""cicsexd""],""metric_key"":[""start_status""],""teps_full_name"":[""CICSplex_Exit_Program_Analysis.Start_Status""],""formula"":""*IF *VALUE CICSplex_Exit_Program_Analysis.Start_Status *NE Started""}"
"CICSplex_Func_Ship_delay_CPU","Service Level failure (CSM*) in any function shipping request",1,"{""Use the historical transaction display function of OMEGAMON XE for CICS on z/OS to locate the mirror transactions that are responsible for the service level failure, the Bottleneck Analysis workspace can further assist in locating the wait reasons responsible for slow response time. Consider increasing the priority of the region to prevent File Owning Regions from adversely affecting Application Owning Regions that use function shipping.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""wss""],""metric_key"":[""service_class_name"",""performance_index"",""percent_of_time_using_cpu""],""teps_full_name"":[""CICSplex_Service_Class_Analysis.Service_Class_Name"",""CICSplex_Service_Class_Analysis.Performance_Index"",""CICSplex_Service_Class_Analysis.Percent_of_time_using_CPU""],""formula"":""*IF *STR CICSplex_Service_Class_Analysis.Service_Class_Name *EQ 1,CSM *AND *VALUE CICSplex_Service_Class_Analysis.Performance_Index *GT 1 *AND *VALUE CICSplex_Service_Class_Analysis.Percent_of_time_using_CPU *GT 50""}"
"CICSplex_Func_Ship_delay_DLI","Service Level failure (CSM*) in any function shipping request",1,"{""Use the historical transaction display function of OMEGAMON XE for CICS on z/OS to locate the mirror transactions that are responsible for the service level failure, the Bottleneck Analysis workspace can further assist in locating the wait reasons responsible for slow response time. An issue with high waits on DLI indicates a potential problem with IMS subsystems connected to this CICS region. Use OMEGAMON XE for IMS to check the condition of connected IMS subsystems.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""wss""],""metric_key"":[""service_class_name"",""performance_index"",""percent_of_time_waiting_on_dli""],""teps_full_name"":[""CICSplex_Service_Class_Analysis.Service_Class_Name"",""CICSplex_Service_Class_Analysis.Performance_Index"",""CICSplex_Service_Class_Analysis.Percent_of_time_waiting_on_DLI""],""formula"":""*IF *STR CICSplex_Service_Class_Analysis.Service_Class_Name *EQ 1,CSM *AND *VALUE CICSplex_Service_Class_Analysis.Performance_Index *GT 1 *AND *VALUE CICSplex_Service_Class_Analysis.Percent_of_time_waiting_on_DLI *GT 50""}"
"CICSplex_Func_Ship_delay_JNL","Service Level failure (CSM*) in any function shipping request",1,"{""Use the historical transaction display function of OMEGAMON XE for CICS on z/OS to locate the mirror transactions that are responsible for the service level failure, the Bottleneck Analysis workspace can further assist in locating the wait reasons responsible for slow response time. Ensure the defined journals have sufficient capacity for this workload and use the Transaction Analysis workspace to check the number of task attempting to use the same journal.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""wss""],""metric_key"":[""service_class_name"",""performance_index"",""percent_of_time_waiting_on_journal_control""],""teps_full_name"":[""CICSplex_Service_Class_Analysis.Service_Class_Name"",""CICSplex_Service_Class_Analysis.Performance_Index"",""CICSplex_Service_Class_Analysis.Percent_of_time_waiting_on_Journal_Control""],""formula"":""*IF *STR CICSplex_Service_Class_Analysis.Service_Class_Name *EQ 1,CSM *AND *VALUE CICSplex_Service_Class_Analysis.Performance_Index *GT 1 *AND *VALUE CICSplex_Service_Class_Analysis.Percent_of_time_waiting_on_Journal_Control *GT 50""}"
